# task=Lean H12 Magpie nq=41 nv=39 nu=27 start_key=stand dt=0.002
time,cost,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qpos17,qpos18,qpos19,qpos20,qpos21,qpos22,qpos23,qpos24,qpos25,qpos26,qpos27,qpos28,qpos29,qpos30,qpos31,qpos32,qpos33,qpos34,qpos35,qpos36,qpos37,qpos38,qpos39,qpos40,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,qvel16,qvel17,qvel18,qvel19,qvel20,qvel21,qvel22,qvel23,qvel24,qvel25,qvel26,qvel27,qvel28,qvel29,qvel30,qvel31,qvel32,qvel33,qvel34,qvel35,qvel36,qvel37,qvel38,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,ctrl7,ctrl8,ctrl9,ctrl10,ctrl11,ctrl12,ctrl13,ctrl14,ctrl15,ctrl16,ctrl17,ctrl18,ctrl19,ctrl20,ctrl21,ctrl22,ctrl23,ctrl24,ctrl25,ctrl26,afrc0,afrc1,afrc2,afrc3,afrc4,afrc5,afrc6,afrc7,afrc8,afrc9,afrc10,afrc11,afrc12,afrc13,afrc14,afrc15,afrc16,afrc17,afrc18,afrc19,afrc20,afrc21,afrc22,afrc23,afrc24,afrc25,afrc26
0.002,84.268825695298332,0.19004457804632308,-3.3229356363291478e-08,0.99999732255010187,0.9999999944434651,-2.1763772148638403e-07,-0.00010541832018262992,-9.6417058975812347e-09,-8.444062715459346e-05,-0.35877688518853051,0.11994949447307043,0.54764194973863334,-0.1887940089626973,4.7997207183502887e-07,8.4740439006259627e-05,-0.35877667179374895,-0.11994832547581782,0.54764174394662968,-0.18879399249314355,-4.7812253815034553e-07,-1.0577060269079122e-09,6.5679950864594845e-05,-3.674029575115239e-06,-1.8109505265501621e-06,0.00012749008699479753,2.1565688143505946e-08,1.377771419135487e-05,-5.2733293299046495e-08,6.5729934750286933e-05,3.8301127165276981e-06,1.6834455308105176e-06,0.00012779777788103318,3.0250006132891189e-08,1.3814924862832644e-05,4.9983646186955483e-08,1.5,-1.8725761682010975e-19,1.035009865190448,1,-1.4424225702747149e-18,-5.4921345249425704e-18,6.9909356081865321e-19,0.022289023161535002,-1.661467818164574e-05,-0.0013387249490708663,-0.00021763772188948787,-0.10541832037788344,-9.6417059154393923e-06,-0.042220313577296727,0.61155740573473572,-0.025252763464780371,-1.1790251306833774,0.6029955186513507,0.00023998603591751443,0.042370219503129809,0.61166410312552011,0.025837262091085212,-1.1791280266851758,0.60300375342822943,-0.00023906126907517278,-5.2885301345395603e-07,0.03283997543229742,-0.0018370147875576195,-0.00090547526327508098,0.063745043497398762,1.0782844071752972e-05,0.0068888570956774347,-2.6366646649523246e-05,0.032864967375143467,0.0019150563582638492,0.00084172276540525875,0.063898888940516596,1.5125003066445593e-05,0.0069074624314163216,2.4991823093477743e-05,3.0253577421035517e-16,-9.3628808410054873e-17,0.0049325952239990811,-1.4424225702747151e-15,-5.4921345249425713e-15,6.9909356081865326e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-24,-110.00000000000001,38,0,0,72,24,-110.00000000000001,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0040000000000000001,83.78258343061151,0.19012554180299335,1.8504792691371548e-07,0.99998544504472187,0.9999999566945712,-1.8214442338670711e-06,-0.00029429108299991783,5.4446219060930499e-07,-0.00022926024235372662,-0.35657256792930669,0.11984982934442362,0.54336301949659749,-0.18669876384683648,1.0620575987547403e-05,0.00015287636132478523,-0.35653122243813984,-0.11982759600005294,0.54320846079113105,-0.18662255929347532,0.00013843016897031237,2.392015009125288e-05,0.00017700377650013211,-1.7313427197563418e-05,-2.3617087101828779e-05,0.00032738675740876086,-2.095836269591047e-07,-7.4841074500656482e-06,-9.164369610700135e-08,0.00017785799025042762,9.6777967060245517e-07,4.0318406019557567e-06,0.00035915298510940394,3.4245017714432163e-05,4.2225599092453716e-05,-2.0826492997115125e-07,1.5,-3.6489330076013481e-19,1.0350290731400362,1,-2.7955068815366245e-18,-1.0678957718113224e-17,1.3565537582138632e-18,0.040481878335141802,0.00010913864163850348,-0.0059387526900035736,-0.0016037462874628787,-0.18887276700632338,0.00055423186111015202,-0.072409807599566584,1.1021586296119112,-0.04983256432340747,-2.1394651210179294,1.0476225579304053,0.0050703019578561877,0.034067961159262791,1.1227246778045501,0.06036473788244337,-2.2166415777493009,1.0857165998341176,0.069454145754231353,0.011960603898639894,0.055661912817768625,-0.0068196988112240887,-0.010903068287639308,0.099948335206981681,-0.00011557465755130532,-0.010630910820710259,-1.9455201403977428e-05,0.056064027750070342,-0.0014311665229626213,0.0011741975355726193,0.11567760361418539,0.017107383854149633,0.014205337114810538,-0.00012912428807905336,2.8699265186560296e-16,-8.8817841970012528e-17,0.0096039747940721773,-1.3530843112619095e-15,-5.1868231931706532e-15,6.5746019739520989e-16,-0.012526021975120431,-0.041627024404613876,-0.0026120479918416589,0.0043829225363687628,-0.0074342241688584903,0.0021162250590279728,-0.023626508726069795,-0.014476015037729594,0.0022470554271324106,-0.031547939633321573,0.0043325355189979334,0.023918906109508881,0.028660624885246018,3.7918898307142998e-05,-0.013447120448258141,-0.019971927595412903,-0.019839784982014334,-0.0020726082221207997,-0.047752379398754596,0.001887010813208466,-0.055843699714607453,-0.0064603732491056668,0.010128406124691279,0.027794780071131092,0.031278019608869667,0.0051128694564582453,-0.0014767312018984374,-1.6551356343083918,60.372185128109649,-24.386044675658514,-102.75667978703603,33.859974884162355,0.42218907324755756,-3.7685384722770574,65.801810835576276,24.309889870134622,-109.94229658256437,36.213290588715374,4.7848330914857069,5.7321278328554763,-0.32951019642527224,-0.51936770887174477,-0.78974991316270327,-1.4361414377343529,-0.08292675720050123,-1.9244239987091929,0.075535275153369649,-2.5650268597257444,-0.27771869805552624,0.39665167951236613,0.46769040232483639,1.2510893243484085,0.19014725640098387,-0.05912123106797193
0.0060000000000000001,82.919096065595781,0.19023776237571266,6.2531768857219317e-07,0.99995882998044472,0.99999984607274162,-4.4603617519353238e-06,-0.00055482830056630648,3.9385543050770133e-07,-0.00040904413990301583,-0.35354075121496203,0.1196997169016467,0.53747604360937373,-0.18392367894914727,2.8419516038325488e-05,0.00019318063268698458,-0.35342345856298707,-0.1196403378346519,0.53703537249930888,-0.18371245972264524,0.00038546197279808083,7.2576701409303879e-05,0.0003250752921379708,-3.985072171536967e-05,-6.0889047292031395e-05,0.00057049501700674721,-6.5564632495388068e-07,-5.7897238373803177e-05,-7.7453555883694386e-08,0.00032698541607721398,-7.6976067523146928e-06,6.2326728395716819e-06,0.00065990118047129834,9.5981845225053523e-05,8.2394100363068195e-05,-7.3164206930437054e-07,1.5,-5.3253697747853345e-19,1.0350571258389585,1,-4.0939474033052645e-18,-1.5615980730743216e-17,1.9775847626135603e-18,0.056110286359657854,0.00022013488082923884,-0.01330753213857325,-0.0026391038100310234,-0.2605372400754512,-0.00015030463916902682,-0.089891948774644626,1.5159083571723162,-0.075056221388463296,-2.9434879436118608,1.3875424488446062,0.0088994700253890429,0.020152135681099678,1.5538819375763875,0.093629082700516203,-3.0865441459110907,1.4550497854150406,0.12351590191388426,0.024328275659025497,0.074035757818919329,-0.011268647258903128,-0.018635980095101305,0.12155412979899316,-0.00022303134899738801,-0.025206565461868766,7.095070111653478e-06,0.074563712913393185,-0.0043326932114585732,0.0011004161188079623,0.15037409768094717,0.030868413755310683,0.020084250635307239,-0.00026168856966660961,2.7237471537470505e-16,-8.3821838359199319e-17,0.014026349461178617,-1.2984405217686401e-15,-4.937023012629993e-15,6.2103100439969694e-16,-0.012526021975120431,-0.041627024404613876,-0.0026120479918416589,0.0043829225363687628,-0.0074342241688584903,0.0021162250590279728,-0.023626508726069795,-0.014476015037729594,0.0022470554271324106,-0.031547939633321573,0.0043325355189979334,0.023918906109508881,0.028660624885246018,3.7918898307142998e-05,-0.013447120448258141,-0.019971927595412903,-0.019839784982014334,-0.0020726082221207997,-0.047752379398754596,0.001887010813208466,-0.055843699714607453,-0.0064603732491056668,0.010128406124691279,0.027794780071131092,0.031278019608869667,0.0051128694564582453,-0.0014767312018984374,-1.4824652219171726,57.478315556878997,-24.243212645636017,-97.098693786956105,31.662417703873977,0.40083968877666037,-3.7372475689055014,62.797418091059299,24.113106596024853,-103.86807219614403,33.848152563158173,4.4782786050907886,5.6675379275377535,-0.56218252330540575,-0.4689952927301822,-0.68890173745604988,-1.8061702216467403,-0.082664796224651005,-1.8885339900107607,0.075523008678990866,-2.8015025856950189,-0.24414197592142453,0.39323299600784672,-0.059350952700986337,1.2155362159379102,0.17441508006501058,-0.058802668902580547
0.0080000000000000002,81.751838811939166,0.19037670539442372,1.2433848488390801e-06,0.99991259063941196,0.99999961564997919,-7.8471792294582854e-06,-0.00087671833348359324,-1.81095062350097e-06,-0.00060456720083393409,-0.34981414335340377,0.11949901114304312,0.53025120664334147,-0.1806366556155716,5.2225547488057435e-05,0.00020327159363539246,-0.34959070955636834,-0.11939031819793364,0.52941212398306703,-0.18024551181619719,0.0007155249314606671,0.00014687089601387736,0.00050168227137328044,-7.0068243105453988e-05,-0.00010995890289395685,0.00083470214748348234,-1.2839704564579017e-06,-0.00013298041295150127,1.5119893441741964e-08,0.00050417516219923651,-2.1449707974256223e-05,7.9504344463699653e-06,0.0010038734643991096,0.00017982400518234645,0.00013158843585379555,-1.4790084400080861e-06,1.5,-6.931492417076394e-19,1.0350935485774617,1,-5.3438156677465539e-18,-2.0278917434168871e-17,2.5517782331618834e-18,0.069471509355535394,0.00030903358013344346,-0.023119670516359894,-0.0033881681094208968,-0.32189010560611325,-0.0022043623057542913,-0.097761530465459129,1.8633039307791186,-0.1003528793017891,-3.6124184830161106,1.6435116667878309,0.011903015724865976,0.005045480474203938,1.9163745033093602,0.1250098183591305,-3.8116242581209425,1.7334739532240333,0.16503147933129314,0.037147097302286741,0.088303489617654815,-0.015108760695042156,-0.024534927800962728,0.13210356523836753,-0.00031416206575201054,-0.03754158728884905,4.6286724662718176e-05,0.08859487306101127,-0.0068760506109707643,0.00085888080339914128,0.1719861419639056,0.041921079978646462,0.024597167745363677,-0.0003736831853518577,2.5849692756689059e-16,-8.0306132114552995e-17,0.018211369251564833,-1.2498682644412895e-15,-4.6629367034256575e-15,5.7419347054832315e-16,-0.012526021975120431,-0.041627024404613876,-0.0026120479918416589,0.0043829225363687628,-0.0074342241688584903,0.0021162250590279728,-0.023626508726069795,-0.014476015037729594,0.0022470554271324106,-0.031547939633321573,0.0043325355189979334,0.023918906109508881,0.028660624885246018,3.7918898307142998e-05,-0.013447120448258141,-0.019971927595412903,-0.019839784982014334,-0.0020726082221207997,-0.047752379398754596,0.001887010813208466,-0.055843699714607453,-0.0064603732491056668,0.010128406124691279,0.027794780071131092,0.031278019608869667,0.0051128694564582453,-0.0014767312018984374,-1.3680869314093891,54.803203576208048,-24.087071871755352,-91.901184496541703,29.747721160679333,0.38196322849637332,-3.6737140822190155,60.020079017169557,23.909333238854284,-98.283941696970643,31.788799906668476,4.2126252196866236,5.5959682584722161,-0.75184383394242649,-0.42360431647267954,-0.61008174097382173,-2.0319524979507748,-0.082432040333839052,-1.8573661554914942,0.075469340530350676,-2.9924645343613188,-0.21478009357954836,0.39388277688598866,-0.41834582118307995,1.1855446830351632,0.16105051297319262,-0.0585166052538321
0.01,80.338908795014135,0.19053844946317711,2.0154205650295811e-06,0.999842441993118,0.99999921729470542,-1.1702569714071499e-05,-0.0012510918190533856,-6.5028405879530931e-06,-0.00080215159395318522,-0.34550763544906832,0.11924802939528968,0.52192245648766811,-0.17697210442086705,8.0681772138718505e-05,0.00017622544849026087,-0.34515261055465773,-0.11908063359726281,0.52058963321286256,-0.17636726229239147,0.0011084671544588007,0.00024616695808330152,0.00069933667806922311,-0.00010680334389859341,-0.00016796304000426024,0.0011036948342414339,-2.0664161872768631e-06,-0.00022925558683762132,1.9904684694313494e-07,0.00070139920792077165,-3.9843821748949368e-05,9.2727611432478763e-06,0.0013712272550015568,0.00028136917375565489,0.00018728834036778932,-2.4131570953928835e-06,1.5,-8.8003678418620745e-19,1.035137888875751,1,-7.5469144822370997e-18,-2.684311106726511e-17,4.3142572847543194e-18,0.080872034376691673,0.00038601785809525062,-0.035074323146958186,-0.003858827712975587,-0.37437366983592724,-0.0046914466764629136,-0.098792196559625581,2.1532539521677374,-0.12549087387672225,-4.1643750778366782,1.832275597352274,0.014228112325330531,-0.013523072572565797,2.2190495008553022,0.15484230033541371,-4.4112453851022275,1.939124761902858,0.19647111149906676,0.049648031034712096,0.098827203347971335,-0.018367550396569711,-0.029002068555151701,0.13449634337897576,-0.00039122286540948072,-0.048137586943060022,9.1963476750696484e-05,0.098612022860767562,-0.0091970568873465733,0.00066116334843895541,0.18367689530122353,0.05077258428665421,0.027849952256996879,-0.00046707432769239876,3.110474840658147e-16,-9.3443771239284022e-17,0.022170149144671192,-2.203098814490545e-15,-6.564193633096238e-15,1.762479051592436e-15,-0.012526021975120431,-0.041627024404613876,-0.0026120479918416589,0.0043829225363687628,-0.0074342241688584903,0.0021162250590279728,-0.023626508726069795,-0.014476015037729594,0.0022470554271324106,-0.031547939633321573,0.0043325355189979334,0.023918906109508881,0.028660624885246018,3.7918898307142998e-05,-0.013447120448258141,-0.019971927595412903,-0.019839784982014334,-0.0020726082221207997,-0.047752379398754596,0.001887010813208466,-0.055843699714607453,-0.0064603732491056668,0.010128406124691279,0.027794780071131092,0.031278019608869667,0.0051128694564582453,-0.0014767312018984374,-1.2994105638156788,52.320904135862378,-23.920447430468009,-87.111564406313988,28.066439622191297,0.36518783940851918,-3.599694450326798,57.441066387180946,23.702425633217558,-93.133891432673011,29.981713654142897,3.9805503182844704,5.5170153113349949,-0.90158543109919365,-0.38399448125568592,-0.54912946969113052,-2.1480151375635881,-0.082224645935069646,-1.8296927848544258,0.075387254283275529,-3.13986372568238,-0.18879643553554876,0.39622941957580493,-0.64822515536977665,1.1600856641902,0.15005690533345062,-0.058262721367633455
0.012,78.736532007631766,0.19071843220857662,2.2656474994841293e-06,0.99974476898453013,0.99999861092442788,-1.7243398834474484e-05,-0.001666646885833592,-1.1833766651035295e-05,-0.001006567462440942,-0.34073787856987903,0.1189598035158258,0.51269516480517818,-0.17309617468482533,0.00014210700601263233,0.00012362579032604328,-0.34020130273441618,-0.11871426908515327,0.51074123739460398,-0.17236836462693036,0.0013612078672762104,0.00036768768982774669,0.00090890046067238471,-0.00014083627737258993,-0.00022772969391044812,0.0013749064760113911,5.7886458300503113e-05,-0.00035988599303698928,4.6146261929436031e-06,0.00090524403029705689,-6.4698652848564782e-05,7.6800726806789066e-06,0.0017434824675946433,0.00039527943390726549,0.00023825040396909485,-6.5689801307137098e-06,1.5,-1.0573023937846907e-18,1.0351897154629022,1,-9.6459298881690362e-18,-3.3060360005165989e-17,5.9934696094998686e-18,0.089991372699758057,0.00012511346722727401,-0.048836504293928634,-0.0055447992289277027,-0.41555548575776668,-0.005328856963245799,-0.10220793424387839,2.3848784395946394,-0.14411293973193812,-4.6136458412449661,1.9379648680208619,0.030712616936956906,-0.026299829082108796,2.4756539101207915,0.18318225605476832,-4.9241979091292851,1.9994488327305475,0.12637035640870481,0.060760365872222583,0.10478189130158079,-0.017016466736998258,-0.029883326953093939,0.13560582088497861,0.02997643724388999,-0.065315203099683986,0.002207789673000234,0.10192241118814262,-0.012427415549807704,-0.0007963442312844851,0.18612760629654332,0.056955130075805292,0.025481031800652768,-0.0020779115176604132,2.9679962191645852e-16,-8.8632804799241677e-17,0.025913293575622207,-2.0990154059319366e-15,-6.2172489379008766e-15,1.6792123247455493e-15,-0.018188179243559827,-0.062047733655676729,0.011921673019954539,-0.0019445678166798458,-0.01746768245053866,0.0069371965001064993,-0.021663219979200059,-0.013207157768105021,-0.0035053646130929158,-0.045040644727111202,-0.024908560687166049,-0.0082126917555854669,0.033539341667146713,0.0088256227630907295,0.016493235395441772,-0.0040756225669431436,-0.0029963233768509605,0.052019730132653798,-0.058827598226825109,0.010083455666123082,-0.081796921681870166,-0.013730061253305729,-0.0033350621392652441,0.019696479777590571,0.029869419405605085,-0.0026608493355276394,-0.007100284615832027,-2.1139431646428681,45.925710597839625,-20.837816905683418,-83.951529471686214,24.571782004656587,1.3143904962922341,-3.2083014512907191,55.293843053034024,22.340842295156911,-91.069828662483616,22.535241273433655,-2.6501162280051207,6.4103947866391211,-0.66322059007885303,0.84767705353931166,0.13371430447396165,-1.5089641622334535,2.0816543076844618,-2.2476585317133795,0.40314633781754411,-4.2860530641993133,-0.45563812838880541,-0.14038502950072923,-1.1037588521086747,1.0819768407006687,-0.16962541154981092,-0.28298070969408057
0.014,76.999304627807064,0.19091365320344889,2.0194617882580983e-06,0.99961634371816732,0.9999977593188466,-2.4130062778561708e-05,-0.0021167047360105412,-1.8332677444166624e-05,-0.0012083140472838397,-0.3355909057540844,0.11863457436895732,0.50274390744558883,-0.16908172385680431,0.00022901887402996572,4.0654953941670496e-05,-0.33482982436033909,-0.11829464276683192,0.50006130281890238,-0.16830386392849761,0.0015026338886216593,0.00051118989060478708,0.0011250011058878914,-0.00017164283503721598,-0.00028797561339772497,0.0016380713757223702,0.00016677137294850549,-0.00051949881058775357,1.2535760151354745e-05,0.0011095805151517537,-9.5415738937429617e-05,3.1916439317077946e-06,0.0021100621822212791,0.0005189858123656922,0.00028412045202248629,-1.3405376873517152e-05,1.5,-1.2341979290416324e-18,1.0352486173025344,1,-1.2185565056999081e-17,-3.9523939676655571e-17,8.1063628032396196e-18,0.097610497436130608,-0.00012309285561301538,-0.064212633181379569,-0.0068921748051960132,-0.45005862897040128,-0.0064951949527148655,-0.1008732924214488,2.5734864078973145,-0.16261457343424501,-4.9756286797946787,2.0072254140105095,0.043455934008666694,-0.041485418192186388,2.6857391870385343,0.20981315916067084,-5.3399672878507793,2.032250349216373,0.070713010672724411,0.071751100388520173,0.10805032260775334,-0.015403278832313015,-0.030122959743638416,0.13158244985548956,0.054442457324001187,-0.079806408775382115,0.0039605669792055712,0.10216824242734836,-0.015358543044432422,-0.0022442143744855559,0.18328985731331787,0.061853189229213373,0.02293502402669571,-0.0034181983714017209,3.0327592289343857e-16,-8.8447767628470813e-17,0.029450919816150441,-2.5396351688300456e-15,-6.4635796714895832e-15,2.112893193739751e-15,-0.018188179243559827,-0.062047733655676729,0.011921673019954539,-0.0019445678166798458,-0.01746768245053866,0.0069371965001064993,-0.021663219979200059,-0.013207157768105021,-0.0035053646130929158,-0.045040644727111202,-0.024908560687166049,-0.0082126917555854669,0.033539341667146713,0.0088256227630907295,0.016493235395441772,-0.0040756225669431436,-0.0029963233768509605,0.052019730132653798,-0.058827598226825109,0.010083455666123082,-0.081796921681870166,-0.013730061253305729,-0.0033350621392652441,0.019696479777590571,0.029869419405605085,-0.0026608493355276394,-0.007100284615832027,-2.0662020959484408,43.813636784867271,-20.687061400514562,-79.859717318146778,23.373838974773886,1.2361674310709458,-3.1365277200183712,53.020559442658268,22.125869614138228,-86.535386878696613,21.494165457030675,-2.4202613502071548,6.3305289661026798,-0.73115002091907422,0.83552753428255699,0.14491755460963157,-1.5309074029642802,2.0185208724863517,-2.2080780831521567,0.39873806225120506,-4.327310740368115,-0.42234034852020952,-0.12574624616499208,-1.1431561705655962,1.0650553387163022,-0.16692605318117493,-0.27959280239273171
0.016,75.176105587827251,0.19111749506860404,1.1158684743000567e-06,0.99948634138218284,0.9999966351427656,-7.1293903648425656e-05,-0.0025930605668841888,-2.5636357691617834e-05,-0.0014085601725700794,-0.33013805252090928,0.11836653850041727,0.49218692913728207,-0.16498255060286662,0.00033530208621753609,0.00010497202320399653,-0.32955281955109483,-0.11786887858147978,0.49002208280814952,-0.1628511845385795,0.0021906383549032916,0.0006846687461388041,0.0013382809604508257,-0.00023276293820272836,-0.00034382177735970104,0.0019145108441323353,0.00031580967072321266,-0.00070038668107868856,2.3459916659914383e-05,0.0013301198515294408,-0.0001623189394525897,-3.3087866124227793e-06,0.002542338829603859,0.00065145334043116782,0.00033309344028063456,-2.2041347181591928e-05,1.5,-1.4007313827354058e-18,1.0353142026631048,1,-1.4572544559943167e-17,-4.562669686514198e-17,1.009435590670904e-17,0.10192093257757792,-0.00045179665697902074,-0.065001167992213629,-0.047170490975812933,-0.47635784965855527,-0.0072153473377751867,-0.10012306264311985,2.7264266165875695,-0.13401793427002578,-5.2784891541533785,2.0495866269688494,0.053141606093785189,0.032158534631163013,2.6385024046221388,0.21288209267607483,-5.0196100053764168,2.7263396949590555,0.34400223314081624,0.086739427767008492,0.10663992728146715,-0.030560051582756188,-0.027923081980988026,0.1382197342049826,0.074519148887353587,-0.090443935245467469,0.0054620782542798181,0.11026966818884351,-0.033451600257580039,-0.0032502152720652868,0.21613832369129005,0.066233764032737813,0.024486494129074141,-0.0043179851540373878,2.8773280054868637e-16,-8.3266726846886753e-17,0.032792680285247469,-2.3869795029440866e-15,-6.1027571884864074e-15,1.9879931034694209e-15,-0.018188179243559827,-0.062047733655676729,0.011921673019954539,-0.0019445678166798458,-0.01746768245053866,0.0069371965001064993,-0.021663219979200059,-0.013207157768105021,-0.0035053646130929158,-0.045040644727111202,-0.024908560687166049,-0.0082126917555854669,0.033539341667146713,0.0088256227630907295,0.016493235395441772,-0.0040756225669431436,-0.0029963233768509605,0.052019730132653798,-0.058827598226825109,0.010083455666123082,-0.081796921681870166,-0.013730061253305729,-0.0033350621392652441,0.019696479777590571,0.029869419405605085,-0.0026608493355276394,-0.007100284615832027,-2.0426133173341539,41.841202380194957,-20.529507402629331,-76.059551653480355,22.29390662521109,1.1678117891806399,-3.0481541490103274,50.89583738325414,21.908789834944447,-82.320553069948815,20.550059251400821,-2.2259171715323229,6.2468748533657843,-0.77247835978941981,0.8206279175422897,0.1497237192945674,-1.5012002886578291,1.9652334357402093,-2.1727111590987298,0.39491566228045794,-4.3379425121543598,-0.39180039013040774,-0.11108800758302252,-1.1294418693184072,1.0503109652711489,-0.16366883955539646,-0.27663877281553695
0.018000000000000002,73.322381524536411,0.19132572987177562,-4.6925819703819651e-07,0.99938224337461545,0.99999521443878858,-0.0001233800779359267,-0.0030911228383142062,-2.8921902699169134e-05,-0.0017770364529761063,-0.32482361325258763,0.11819867659921232,0.48232471531669535,-0.15961330218763514,-0.00010867631627101213,0.00027526283236299685,-0.32435581798151153,-0.11749998795432956,0.4805192447667711,-0.15635185310794927,0.0033018399354166989,0.0008691092957050625,0.0015676502945753349,-0.00029077160979832062,-0.00040235994656344755,0.0022678512217168384,0.00049678763436674322,-0.00089094515657293818,3.6526606032324295e-05,0.0015628395932545634,-0.00023171926435502194,-1.3162167572262764e-05,0.003049843111728655,0.00079031870972326652,0.00038840264836293939,-3.2597863287313854e-05,1.5,-1.5617137213060535e-18,1.0353860982307819,1,-1.6871053165612435e-17,-5.1392917699288883e-17,1.1992143389427668e-17,0.1041174015857981,-0.00079256333566912664,-0.052049003783698027,-0.052081853604100246,-0.49806540137195976,-0.003186016705973356,-0.18423814020301349,2.6572196341608367,-0.083930950602473062,-4.9311069102933542,2.6846242076157409,-0.2219892012442741,0.085145404579500178,2.5985007847916424,0.18444531357510771,-4.7514190206892106,3.2496657153151154,0.55560079025670372,0.092220274783129219,0.11468466706225458,-0.029004335797796137,-0.029269084601873246,0.17667018879225149,0.090488981821765277,-0.095279237747124837,0.0065333446862049557,0.11635987086256132,-0.03470016245121612,-0.0049266904799199927,0.25375214106239802,0.069432684646049347,0.027654604041152411,-0.0052782580528609613,2.7496523576549704e-16,-8.0491169285323859e-17,0.035947783838568968,-2.2985086056692694e-15,-5.7662208341469068e-15,1.897787482718627e-15,-0.018188179243559827,-0.062047733655676729,0.011921673019954539,-0.0019445678166798458,-0.01746768245053866,0.0069371965001064993,-0.021663219979200059,-0.013207157768105021,-0.0035053646130929158,-0.045040644727111202,-0.024908560687166049,-0.0082126917555854669,0.033539341667146713,0.0088256227630907295,0.016493235395441772,-0.0040756225669431436,-0.0029963233768509605,0.052019730132653798,-0.058827598226825109,0.010083455666123082,-0.081796921681870166,-0.013730061253305729,-0.0033350621392652441,0.019696479777590571,0.029869419405605085,-0.0026608493355276394,-0.007100284615832027,-2.016327547432863,39.98593069010866,-20.618883424742418,-72.433853620025488,21.304627122590194,1.1078124584026519,-3.4260214735164234,50.07662033348727,21.808292330297,-81.914495480170075,16.683165990446472,-3.4566749546610165,6.137237445366539,-0.76690560070907532,0.97464044917334181,0.12995878822654255,-1.5786307108891577,1.9191185207025161,-2.1442005913389219,0.39147567346996703,-4.4277783432244195,-0.20819368997832516,-0.10076798138545999,-1.4752175989934324,1.036251114541481,-0.16873069929047924,-0.2744937604379426
0.020000000000000004,71.515198738265966,0.19152668887431409,-3.0132950461059719e-06,0.99935907920541167,0.99999353031069949,-0.00017678251461964611,-0.0035927231497864917,-2.0616888343364954e-05,-0.0020856329560504619,-0.31983088311412161,0.11814920173133509,0.47350366574983399,-0.15477262403881756,-0.001521564664358007,0.00035709120953721443,-0.31943727575503689,-0.11722019256688102,0.47195611869906395,-0.15057380619383104,0.0051891114988713094,0.0010464081011216648,0.00182561838413793,-0.00034032587844328718,-0.00046576102000301734,0.0027693835433392384,0.00070902594972751718,-0.0010733262690732707,4.6996624696864525e-05,0.0018183956654986943,-0.00030724019218405114,-2.1129410755774955e-05,0.00369411800112326,0.00095306627465829461,0.00044131066979549271,-4.067199243175161e-05,1.5,-1.7108536809473662e-18,1.0354639482629484,1,-1.9110581173098493e-17,-5.6881582777279503e-17,1.3787582187063663e-17,0.10047950126923418,-0.0012720184245338878,-0.011582084601890731,-0.053362212119677538,-0.50160570733214427,0.0084081122662746643,-0.1542982515371778,2.4963650692329975,-0.024737433938621461,-4.4105247834306933,2.42033907440879,-0.70644417404349746,0.040914188587108775,2.4592711132373113,0.13989769372427535,-4.2815630338535611,2.8890234570591171,0.94363578172730511,0.088649402708301142,0.12898404478129749,-0.024777134322483289,-0.031700536719784907,0.25076616081120012,0.10611915768038697,-0.091190556250166269,0.0052350093322701147,0.1277780361220654,-0.037760463914514597,-0.0039836215917560952,0.32213744469730266,0.081373782467514033,0.02645401071627667,-0.0040370645722188781,2.5942211342074484e-16,-7.4569979820656356e-17,0.038925016083302254,-2.239528007486058e-15,-5.4886650779906176e-15,1.7954387976359953e-15,-0.014918388320519314,-0.054989710166365877,0.015894048890711179,-0.0010226219188870533,-0.0040958130572846538,0.0064517886199345741,-0.021857709109126426,-0.011621163702537036,-0.012565004757716713,-0.041856811936683121,-0.09164136071797864,-0.015415084794270985,0.028148902312902225,0.0046930568779920967,0.021416177799065256,-0.0058809422945011128,-0.0012477937601101257,0.056171709021792263,-0.054294134955302671,-4.6202688153316553e-05,-0.082793070439892341,-0.038006400532590377,-0.00015488362343640236,0.011280830603910497,0.044266573712707799,-0.016956390454326606,0.0048015081038247191,-1.0500120791164138,40.680682446440173,-20.041270788687864,-72.013932895649702,20.365000995607133,2.2000497922182136,-3.7456728141209141,49.554426931836694,20.064770071447033,-80.7181162372448,-0.056564383266337614,-5.9657881069643519,4.9948572295237863,-1.0218304072858753,1.1583213343325045,0.073547552101225877,-1.9073276871955935,2.0460188918534903,-1.9455691164549398,-0.016375861139835544,-4.5378351099514891,-1.163985626217253,0.043598046564634341,-2.2082819109367064,1.6001848308272828,-0.7491009321898866,0.20392075479020325
